obsID,birdID,day,min,y,x,speed,prevDay,prevMin,prevY,prevX,prevSpeed,c3,c8,c16
9539,167,197,712,610265.965663466,210590.51883814,0.128452326,197,712,610265.646388622,210590.821381733,0.083066239,1,7,13
9541,167,197,714,610265.328346103,210590.273918353,0.108627805,197,713,610264.297399714,210589.681632242,0.188148877,1,7,13
9542,167,197,714,610265.776308021,210590.507762117,0.232808935,197,714,610265.328346103,210590.273918353,0.108627805,1,7,13
9501,167,197,692,610262.332502252,210588.223666298,0.122065556,197,692,610262.73687405,210588.537704864,0.014142136,1,7,13
9504,167,197,694,610261.895901865,210588.00961156,?,197,693,610262.797701703,210588.981914796,0.172046505,1,7,13
6336,167,181,727,610341.242164302,210513.808153764,0.244131112,181,726,610343.482949443,210516.019928249,0.164316767,1,5,7
6337,167,181,727,610343.43091766,210510.588640182,0.028284271,181,727,610341.242164302,210513.808153764,0.244131112,2,8,14
6338,167,181,727,610346.492700933,210508.740191798,0.041231056,181,727,610343.43091766,210510.588640182,0.028284271,2,8,14
6339,167,181,727,610347.415751537,210508.669694071,0.486106984,181,727,610346.492700933,210508.740191798,0.041231056,2,8,14
6340,167,181,728,610355.440605838,210504.791326924,0.4982971,181,727,610347.415751537,210508.669694071,0.486106984,2,8,14
6343,167,181,728,610357.856818108,210501.987529819,0.107703296,181,728,610357.964638822,210501.687456575,0.053851648,1,1,1
6344,167,181,729,610358.611382913,210501.786183814,0.199499373,181,728,610357.856818108,210501.987529819,0.107703296,1,1,1
6345,167,181,729,610359.431798136,210501.504387023,0.046904158,181,729,610358.611382913,210501.786183814,0.199499373,1,1,1
6346,167,181,729,610358.436013432,210502.020638068,0.29189039,181,729,610359.431798136,210501.504387023,0.046904158,1,1,1
6347,167,181,729,610359.37792637,210501.657743364,0.123693169,181,729,610358.436013432,210502.020638068,0.29189039,1,1,1
6349,167,181,730,610369.490725979,210497.376618454,0.82176639,181,730,610359.474128831,210503.230407559,0.282311884,2,8,14
6350,167,181,730,610383.707200295,210493.738406284,0.720347139,181,730,610369.490725979,210497.376618454,0.82176639,2,8,14
6351,167,181,731,610388.40252036,210488.783211113,0.222934968,181,730,610383.707200295,210493.738406284,0.720347139,1,5,7
6353,167,181,731,610378.775478523,210497.507726962,0.518748494,181,731,610385.370324958,210496.049851139,0.033166248,2,8,14
6356,167,181,732,610374.811304837,210497.374524207,0.391024296,181,732,610385.893530001,210493.181757497,0.567890835,2,8,14
6358,167,181,733,610366.875828478,210498.409723572,0.197484177,181,732,610371.544722878,210497.883971664,0.417731971,2,8,14
6362,167,181,734,610378.414701761,210502.857449153,1.033440855,181,733,610385.597581874,210499.320924798,0.503090449,2,8,14
6366,167,181,735,610369.582681366,210498.584105678,0.114017543,181,735,610375.140108081,210495.976215059,0.632060124,2,8,14
6382,167,181,742,610380.050004549,210519.047664087,0.11,181,741,610376.282834166,210511.926475986,0.102956301,2,4,15
6385,167,181,743,610382.218792488,210517.94005387,0.260192237,181,743,610382.195597328,210518.816856774,0.07,2,4,15
6386,167,181,744,610380.529084416,210514.300843024,0.06,181,743,610382.218792488,210517.94005387,0.260192237,2,4,15
11133,169,182,778,610323.020388439,210690.564075563,0.046904158,182,778,610323.77602975,210690.455652534,0.179722008,2,8,14
11140,169,182,780,610322.987256021,210694.402666069,0.562405548,182,780,610322.502338824,210691.001751353,0.471699057,2,8,14
11142,169,182,781,610324.880813771,210697.375433829,0.078102497,182,780,610327.31868145,210696.437242488,1.014938422,2,2,2
11143,169,182,781,610326.008323088,210695.748639745,0.07,182,781,610324.880813771,210697.375433829,0.078102497,2,2,2
11144,169,182,781,610327.220091871,210697.527432439,0.164316767,182,781,610326.008323088,210695.748639745,0.07,2,2,2
11145,169,182,782,610324.552584662,210695.001968425,0.145602198,182,781,610327.220091871,210697.527432439,0.164316767,2,2,2
11146,169,182,782,610324.613165453,210691.607971692,0.054772256,182,782,610324.552584662,210695.001968425,0.145602198,2,2,2
11148,169,182,782,610324.822766089,210691.446154614,0.12328828,182,782,610323.299139826,210692.513127817,0.122474487,2,2,2
11150,169,182,783,610327.287516644,210689.949851932,0.156524758,182,783,610324.070842986,210691.87327791,0.133416641,1,4,5
11151,169,182,783,610328.899349299,210692.627083808,0.490509939,182,783,610327.287516644,210689.949851932,0.156524758,1,5,7
11154,169,182,784,610326.351659924,210690.830673717,0.300832179,182,784,610326.669534214,210690.408614596,0.033166248,1,5,7
11155,169,182,785,610324.883680814,210691.896997169,0.284429253,182,784,610326.351659924,210690.830673717,0.300832179,2,2,2
11156,169,182,785,610324.102320003,210692.663128954,0.160312195,182,785,610324.883680814,210691.896997169,0.284429253,2,2,2
11157,169,182,785,610323.600100002,210692.549459489,0.137477271,182,785,610324.102320003,210692.663128954,0.160312195,2,2,2
11158,169,182,786,610318.512158161,210689.594034144,0.287576077,182,785,610323.600100002,210692.549459489,0.137477271,2,2,2
11162,169,182,787,610318.336540896,210688.852347206,0.14525839,182,786,610318.118211934,210689.220121643,0.128452326,2,2,2
282,166,182,787,610246.280101197,210502.952809271,0.14525839,182,777,610229.011750316,210482.481354313,0.318433667,2,2,2
11165,169,182,787,610329.889201294,210690.649952697,0.14525839,182,787,610335.167018983,210689.844645788,1.393197761,2,2,2
11167,169,182,788,610329.069082189,210690.002112842,0.036055513,182,788,610328.649106217,210690.25935081,0.252586619,2,2,2
11168,169,182,788,610330.329837706,210688.347205585,0.37067506,182,788,610329.069082189,210690.002112842,0.036055513,2,2,2
11169,169,182,789,610333.150393334,210688.726010437,?,182,788,610330.329837706,210688.347205585,0.37067506,2,2,2
11127,169,182,777,610323.169074527,210689.951415751,0.12,182,776,610323.214109917,210689.041143103,0.14,1,5,7
11130,169,182,777,610323.573090738,210691.18847406,0.170293864,182,777,610322.739958326,210689.42518265,0.090553851,1,5,7
11131,169,182,778,610322.396726655,210689.58191819,0.141774469,182,777,610323.573090738,210691.18847406,0.170293864,1,5,7
11752,169,186,678,610353.868794635,210668.045008299,0.16881943,186,678,610355.493850755,210668.039338005,0.227596134,2,8,14
11764,169,186,681,610348.207966866,210670.368778915,0.378549865,186,681,610348.287633263,210669.56435473,0.247184142,1,5,7
11765,169,186,682,610348.761497452,210670.109986181,1.176690274,186,681,610348.207966866,210670.368778915,0.378549865,1,1,1
11766,169,186,682,610348.795505293,210670.162713209,0.093808315,186,682,610348.761497452,210670.109986181,1.176690274,1,5,7
11770,169,186,683,610349.319307737,210671.172593915,0.175499288,186,683,610347.186069763,210670.553348497,0.024494897,1,5,7
11773,169,186,684,610338.243567023,210674.954022899,0.078102497,186,683,610344.362898794,210667.086750566,0.151657509,1,1,1
11775,169,186,684,610349.049180775,210670.916766555,0.014142136,186,684,610350.153552668,210671.123021813,0.273678644,1,1,1
11776,169,186,685,610349.181319664,210669.839471935,0.104403065,186,684,610349.049180775,210670.916766555,0.014142136,1,1,1
11777,169,186,685,610347.347746251,210670.099911917,0.211187121,186,685,610349.181319664,210669.839471935,0.104403065,1,1,1
11778,169,186,686,610348.984804454,210671.123371426,0.09797959,186,685,610347.347746251,210670.099911917,0.211187121,1,1,1
11779,169,186,686,610334.826402095,210676.866491914,0.01,186,686,610348.984804454,210671.123371426,0.09797959,1,1,1
11750,169,186,678,610354.391259852,210667.985791807,0.200249844,186,677,610353.489154102,210667.943188448,0.140712473,1,1,1
11751,169,186,678,610355.493850755,210668.039338005,0.227596134,186,678,610354.391259852,210667.985791807,0.200249844,1,1,1
11810,169,186,696,610352.73076582,210669.725032551,0.144568323,186,695,610351.452426493,210669.872749833,0.260959767,2,4,15
11811,169,186,696,610350.384597075,210668.982101595,0.12083046,186,696,610352.73076582,210669.725032551,0.144568323,2,4,15
11812,169,186,696,610349.638747888,210668.021293536,0.380919939,186,696,610350.384597075,210668.982101595,0.12083046,2,4,15
11815,169,186,697,610352.475134316,210667.848766595,0.092736185,186,697,610350.530421032,210668.123782667,0.078102497,1,4,16
11817,169,186,703,610351.364671644,210671.892470366,0.170587221,186,703,610353.148461622,210671.181059973,0.01,1,4,16
11820,169,186,705,610354.134874838,210666.999355119,0.156524758,186,704,610353.899126889,210669.691485534,0.433128157,2,4,15
11804,169,186,693,610348.730354612,210670.302922563,0.179722008,186,692,610348.136002135,210669.924707674,0.099498744,1,4,5
11805,169,186,693,610349.485454408,210670.148026368,0.450111097,186,693,610348.730354612,210670.302922563,0.179722008,1,4,5
12214,169,188,738,610351.918554487,210673.572685003,0.046904158,188,738,610354.138660315,210674.004982736,0.02,1,5,7
12305,169,188,764,610141.974900511,210784.922812513,15.38333514,188,764,610337.632587535,210680.784841444,2.374363072,3,6,10
12307,169,188,765,609696.566044161,211040.308072126,14.72562732,188,764,609924.603434579,210905.261888817,15.51301389,3,6,10
12220,169,188,740,610352.963506344,210674.410475176,0.20880613,188,740,610355.348717443,210675.637700222,0.306920185,2,4,11
12223,169,188,741,610350.034997557,210678.136722857,0.15132746,188,741,610350.800153602,210675.026707003,0.240624188,2,4,15
12206,169,188,736,610355.686950278,210673.143588323,0.111803399,188,736,610349.478701929,210679.112717746,0.319687347,1,5,7
12227,169,188,742,610348.574960845,210681.792722153,0.154272486,188,742,610354.015173776,210674.869681146,0.158429795,1,5,7
12232,169,188,743,610350.674100865,210678.534335966,0.162480768,188,743,610348.730053225,210680.774923414,0.070710678,1,5,7
12233,169,188,744,610351.465199478,210677.648568998,0.125698051,188,743,610350.674100865,210678.534335966,0.162480768,1,5,7
12207,169,188,737,610355.347047833,210673.585821993,0.054772256,188,736,610355.686950278,210673.143588323,0.111803399,1,5,7
12235,169,188,744,610350.238193258,210678.380049545,0.152643375,188,744,610351.624043431,210675.043659518,0.202484567,1,5,7
12236,169,188,744,610351.023638614,210677.009595485,0.170293864,188,744,610350.238193258,210678.380049545,0.152643375,1,5,7
12237,169,188,745,610351.045145375,210677.899165168,0.243515913,188,744,610351.023638614,210677.009595485,0.170293864,1,5,7
12238,169,188,745,610351.972442292,210674.375550996,0.244540385,188,745,610351.045145375,210677.899165168,0.243515913,1,5,7
12241,169,188,746,610350.369810689,210678.21250304,0.137477271,188,745,610351.146959305,210678.993652136,0.229782506,1,5,7
12243,169,188,746,610350.489314365,210678.91499712,0.064031242,188,746,610349.425710496,210680.29533667,0.186815417,1,5,7
12208,169,188,737,610355.368687257,210673.532446047,0.151657509,188,737,610355.347047833,210673.585821993,0.054772256,1,5,7
12245,169,188,747,610353.375085817,210675.341978068,0.100498756,188,747,610348.997214883,210679.822222084,0.298496231,1,5,7
12246,169,188,747,610353.294568547,210676.073366511,0.115758369,188,747,610353.375085817,210675.341978068,0.100498756,1,5,7
12249,169,188,748,610353.235879223,210674.858848942,0.306920185,188,748,610350.576623837,210677.811663631,0.12083046,1,5,7
12253,169,188,749,610352.231870975,210676.577154633,0.03,188,749,610351.292349836,210676.189685793,0.130384048,1,5,7
12209,169,188,737,610355.430043445,210673.066899265,0.059160798,188,737,610355.368687257,210673.532446047,0.151657509,1,5,7
12254,169,188,749,610351.440130461,210676.45358019,0.081240384,188,749,610352.231870975,210676.577154633,0.03,1,5,7
12255,169,188,750,610351.470885848,210676.227446134,0.037416574,188,749,610351.440130461,210676.45358019,0.081240384,1,5,7
12258,169,188,750,610351.920323525,210676.587428862,0.064031242,188,750,610351.49624241,210676.492768428,0.02236068,1,5,7
12259,169,188,751,610351.314841079,210676.209344819,0.107703296,188,750,610351.920323525,210676.587428862,0.064031242,1,5,7
12260,169,188,751,610350.916426292,210676.40656486,?,188,751,610351.314841079,210676.209344819,0.107703296,1,5,7
12261,169,188,751,610350.939691948,210676.492619373,0.048989795,188,751,610350.916426292,210676.40656486,?,1,5,7
12262,169,188,752,610351.249768017,210676.356193734,0.140712473,188,751,610350.939691948,210676.492619373,0.048989795,1,5,7
12263,169,188,752,610351.313989231,210676.136309791,0.041231056,188,752,610351.249768017,210676.356193734,0.140712473,1,5,7
12210,169,188,737,610353.554064696,210674.463351412,0.033166248,188,737,610355.430043445,210673.066899265,0.059160798,1,4,16
12264,169,188,752,610350.885825797,210676.645978041,0.07,188,752,610351.313989231,210676.136309791,0.041231056,1,5,7
12265,169,188,752,610351.126879307,210676.317784349,0.091104336,188,752,610350.885825797,210676.645978041,0.07,1,5,7
12268,169,188,753,610351.372114641,210676.348126281,0.064031242,188,753,610351.626930616,210676.245547448,0.041231056,1,5,7
12271,169,188,754,610351.565264971,210676.684536453,0.083666003,188,754,610351.094033013,210676.364650616,0.145945195,1,5,7
12272,169,188,754,610352.676374596,210677.468430774,0.014142136,188,754,610351.565264971,210676.684536453,0.083666003,1,5,7
12274,169,188,755,610350.483306632,210676.491302027,0.128452326,188,754,610352.361032471,210677.153367278,0.099498744,1,5,7
12275,169,188,755,610350.543810687,210675.952719688,0.100498756,188,755,610350.483306632,210676.491302027,0.128452326,1,5,7
12276,169,188,755,610349.975278922,210675.879665326,?,188,755,610350.543810687,210675.952719688,0.100498756,1,5,7
12277,169,188,756,610350.682221025,210675.413228712,0.058309519,188,755,610349.975278922,210675.879665326,?,1,5,7
12278,169,188,756,610350.402612532,210676.25318692,0.06,188,756,610350.682221025,210675.413228712,0.058309519,1,5,7
12281,169,188,757,610351.156318211,210675.978777958,0.083666003,188,756,610351.144104585,210675.88595409,0.036055513,1,5,7
12282,169,188,757,610350.295422307,210676.606381135,0.03,188,757,610351.156318211,210675.978777958,0.083666003,1,5,7
12285,169,188,758,610350.42944048,210676.64466071,0.037416574,188,758,610350.331598583,210676.845015485,0.03,1,5,7
12286,169,188,758,610350.370540646,210676.366448687,0.114455231,188,758,610350.42944048,210676.64466071,0.037416574,1,5,7
12289,169,188,759,610350.149710603,210675.565529556,0.03,188,759,610351.657531132,210676.006134307,0.037416574,1,5,7
12290,169,188,760,610349.992448758,210676.39742041,0.053851648,188,759,610350.149710603,210675.565529556,0.03,1,5,7
12292,169,188,760,610349.872657696,210676.624593018,0.037416574,188,760,610349.231485729,210677.003936859,0.034641016,1,5,7
12213,169,188,738,610354.138660315,210674.004982736,0.02,188,738,610352.694540775,210674.25424139,0.155241747,1,5,7
12295,169,188,761,610348.733016668,210675.303153958,0.150996689,188,761,610350.120968633,210675.964291963,0.017320508,1,4,5
12296,169,188,762,610350.5345398,210676.112198676,0.086023253,188,761,610348.733016668,210675.303153958,0.150996689,1,4,5
12297,169,188,762,610349.239384852,210677.681171058,0.092736185,188,762,610350.5345398,210676.112198676,0.086023253,1,5,7
12298,169,188,762,610350.141545899,210676.774187219,0.050990195,188,762,610349.239384852,210677.681171058,0.092736185,1,5,7
12299,169,188,762,610350.197115759,210676.766898617,0.075498344,188,762,610350.141545899,210676.774187219,0.050990195,1,5,7
12300,169,188,763,610350.619338279,210676.702209878,0.083666003,188,762,610350.197115759,210676.766898617,0.075498344,1,5,7
12301,169,188,763,610350.023668793,210676.211123585,0.115758369,188,763,610350.619338279,210676.702209878,0.083666003,1,5,7
12302,169,188,763,610349.744912302,210677.124117009,0.064031242,188,763,610350.023668793,210676.211123585,0.115758369,1,5,7
12794,169,191,881,610350.386251064,210673.896017096,0.100498756,191,881,610350.272555899,210673.691489099,0.06164414,2,2,2
12799,169,191,883,610349.683856058,210673.797961928,0.14525839,191,882,610349.992073711,210673.502187234,0.05,1,3,6
12800,169,191,883,610350.176494946,210674.04455346,0.235796522,191,883,610349.683856058,210673.797961928,0.14525839,1,3,6
12802,169,191,883,610349.736504883,210674.494595491,0.100498756,191,883,610348.672202778,210675.815178284,0.12083046,2,2,2
12803,169,191,884,610351.051519279,210672.719538546,0.041231056,191,883,610349.736504883,210674.494595491,0.100498756,2,2,2
12804,169,191,884,610348.915613541,210673.780360165,0.03,191,884,610351.051519279,210672.719538546,0.041231056,2,2,2
12805,169,191,884,610348.51712122,210673.970940544,0.125698051,191,884,610348.915613541,210673.780360165,0.03,2,2,2
12806,169,191,884,610349.396172247,210672.991181829,0.102956301,191,884,610348.51712122,210673.970940544,0.125698051,2,2,2
12807,169,191,885,610349.543621623,210672.272293151,0.014142136,191,884,610349.396172247,210672.991181829,0.102956301,2,2,2
12812,169,191,886,610350.434795673,210674.240754444,0.078102497,191,886,610349.286237233,210675.017802471,0.01,2,2,2
12813,169,191,886,610349.314127458,210674.546004943,0.071414284,191,886,610350.434795673,210674.240754444,0.078102497,2,2,2
12815,169,191,887,610348.834687267,210673.52232628,0.118743421,191,887,610348.969733695,210674.603145316,0.03,2,2,2
12816,169,191,887,610348.953760221,210672.279172548,0.139283883,191,887,610348.834687267,210673.52232628,0.118743421,2,2,2
12817,169,191,887,610348.789993172,210672.553341162,0.09486833,191,887,610348.953760221,210672.279172548,0.139283883,2,2,2
12819,169,191,888,610334.693993927,210669.331097948,1.280039062,191,888,610350.08350285,210669.888714547,0.11045361,2,2,2
12826,169,191,890,610332.698687472,210670.994565166,0.306757233,191,890,610331.611837101,210673.245081736,0.066332496,1,5,7
12827,169,191,890,610332.230940426,210670.973458316,0.024494897,191,890,610332.698687472,210670.994565166,0.306757233,1,5,7
12787,169,191,879,610349.0300616,210673.095058551,0.206639783,191,879,610347.895398698,210673.154775209,0.064031242,2,2,2
12789,169,191,880,610350.426144236,210674.453349826,0.261916017,191,880,610349.592884441,210673.633011595,0.15,2,2,2
12790,169,191,880,610349.915815265,210674.598751409,0.187082869,191,880,610350.426144236,210674.453349826,0.261916017,1,3,6
13124,169,192,868,610351.743336338,210676.682459488,0.01,192,857,610354.212363504,210672.689314587,0.041231056,1,5,7
13137,169,192,875,610355.207940347,210674.065556505,0.200249844,192,875,610353.9849604,210675.142291883,0.01,1,1,1
13139,169,192,876,610354.011843909,210674.584180741,0.041231056,192,876,610352.361818533,210674.35772873,0.144222051,1,1,1
13140,169,192,876,610354.190689664,210674.648499294,0.036055513,192,876,610354.011843909,210674.584180741,0.041231056,1,1,1
13141,169,192,877,610353.888258266,210674.486015434,0.204450483,192,876,610354.190689664,210674.648499294,0.036055513,1,1,1
13142,169,192,877,610353.05494262,210674.615262651,0.041231056,192,877,610353.888258266,210674.486015434,0.204450483,1,1,1
13125,169,192,871,610352.671606621,210675.150969539,0.06164414,192,868,610351.743336338,210676.682459488,0.01,1,5,7
13143,169,192,877,610352.164331864,210673.649503898,0.074833148,192,877,610353.05494262,210674.615262651,0.041231056,1,1,1
13144,169,192,877,610353.715276188,210673.970078025,0.08660254,192,877,610352.164331864,210673.649503898,0.074833148,1,1,1
8701,167,192,878,610377.457707435,210475.111670928,0.412431813,192,867,610334.315031238,210499.133591642,0.244948974,1,1,1
13146,169,192,878,610353.814124893,210673.856037531,0.150996689,192,878,610353.161203736,210674.182394138,0.053851648,2,8,14
13151,169,192,879,610331.494468036,210674.634310663,0.09486833,192,879,610333.005209343,210674.370992986,0.374966665,2,2,2
13126,169,192,871,610352.964379934,210675.439734577,0.014142136,192,871,610352.671606621,210675.150969539,0.06164414,1,5,7
13154,169,192,880,610330.44702609,210676.446097319,0.042426407,192,880,610331.577219386,210676.957513075,0.050990195,2,2,2
13156,169,192,881,610332.349345598,210674.445047181,0.144568323,192,880,610331.39866133,210675.963523865,0.16643317,2,2,2
13158,169,192,881,610332.046217289,210674.222806355,0.173781472,192,881,610330.253234392,210675.100340062,0.274772633,2,2,2
13159,169,192,881,610330.953383644,210675.0058478,0.037416574,192,881,610332.046217289,210674.222806355,0.173781472,2,2,2
13127,169,192,872,610353.851716631,210675.170407743,0.144913767,192,871,610352.964379934,210675.439734577,0.014142136,1,5,7
13164,169,192,883,610331.4536456,210673.997300812,0.102469508,192,882,610329.615469697,210675.771826627,0.07,2,2,2
13166,169,192,883,610330.67992664,210674.464517842,0.157797338,192,883,610329.117354424,210676.010053222,0.339705755,2,2,2
13167,169,192,883,610329.520161402,210675.235059238,0.203960781,192,883,610330.67992664,210674.464517842,0.157797338,1,5,7
13169,169,192,884,610330.235290322,210674.516187059,0.111803399,192,884,610329.988373101,210675.296003157,0.115758369,1,1,1
13170,169,192,884,610330.14999352,210675.792154181,0.11045361,192,884,610330.235290322,210674.516187059,0.111803399,1,1,1
13171,169,192,885,610330.881573367,210674.575054163,0.072111026,192,884,610330.14999352,210675.792154181,0.11045361,1,1,1
13128,169,192,873,610352.692316757,210675.017919002,0.098994949,192,872,610353.851716631,210675.170407743,0.144913767,1,5,7
13129,169,192,873,610352.279055377,210674.896570454,?,192,873,610352.692316757,210675.017919002,0.098994949,1,5,7
13130,169,192,874,610354.031491668,210675.314400807,0.120415946,192,873,610352.279055377,210674.896570454,?,1,1,1
13132,169,192,874,610353.424228224,210674.783607241,0.104880885,192,874,610352.528007786,210675.245610676,0.221359436,1,1,1
13427,169,194,996,610352.157250824,210674.951114697,0.233452351,194,976,610355.888684237,210677.079019341,0.06164414,1,5,7
